age,dependents,work_experience,monthly_income,annual_income,existing_loans,existing_emi,savings,assets,cibil_score,loan_amount,interest_rate,loan_tenure,dti_ratio,loan_to_income_ratio,gender,marital_status,education,occupation,loan_type,default,gender_enc,marital_enc,education_enc,occupation_enc,loan_type_enc
64,0,0.5808988978443352,39424.57,473094.82,4,18997.18,668489.12,2437371.62,399,1214473.44,11.34,60,0.4819,2.5671,Male,Divorced,Post Graduate,Student,Personal Loan,1,1,0,3,4,5
31,3,16.211420603920836,10000.0,120000.0,2,33.98,186623.65,704204.59,800,206140.94,9.96,180,0.0034,1.7178,Male,Single,Post Graduate,Salaried,Business Loan,0,1,2,3,2,1
35,1,21.039682527188265,15716.78,188601.31,3,3250.84,70829.73,325839.94,682,209369.89,11.36,48,0.2068,1.1101,Female,Divorced,High School,Salaried,Personal Loan,0,0,0,1,2,5
36,2,17.476201865769408,63917.77,767013.21,0,23457.43,1408506.46,5256592.04,491,506836.45,9.81,60,0.367,0.6608,Female,Married,High School,Salaried,Business Loan,1,0,1,1,2,1
37,1,21.31326080413673,22036.1,264433.24,2,9129.11,89501.11,362015.95,879,2070325.82,12.87,60,0.4143,7.8293,Male,Divorced,Post Graduate,Business,Education Loan,1,1,0,3,0,2
46,3,4.117836441232916,49906.31,598875.73,2,1554.23,1048574.02,1954583.64,644,796444.39,10.38,36,0.0311,1.3299,Male,Single,Graduate,Salaried,Vehicle Loan,0,1,2,0,2,6
22,3,0.04548084510230366,42524.02,510288.19,1,14471.23,387169.41,1800569.48,309,1017990.3,13.31,84,0.3403,1.9949,Female,Divorced,Post Graduate,Government,Education Loan,0,0,0,3,1,2
32,4,2.790961625448163,75301.83,903621.91,4,10878.81,257907.56,719266.26,563,182509.76,10.57,60,0.1445,0.202,Male,Married,PhD,Government,Business Loan,1,1,1,2,1,1
46,2,11.401794392033437,16022.11,192265.36,2,597.6,121698.94,200105.83,567,755429.1,11.62,24,0.0373,3.9291,Female,Married,PhD,Business,Agricultural Loan,1,0,1,2,0,0
43,0,9.867998636303017,46005.83,552070.01,1,11250.79,238002.18,999406.57,870,181870.24,13.98,48,0.2446,0.3294,Male,Single,Graduate,Salaried,Agricultural Loan,0,1,2,0,2,0
38,3,26.220093760819463,34917.78,419013.31,0,2761.18,428978.97,1040519.41,494,793928.31,8.03,48,0.0791,1.8948,Female,Married,High School,Salaried,Vehicle Loan,1,0,1,1,2,6
52,4,2.5057882328429337,22609.72,271316.7,0,8331.77,516499.79,896889.78,861,125910.57,12.16,120,0.3685,0.4641,Male,Divorced,High School,Self-employed,Education Loan,0,1,0,1,3,2
58,4,13.281184408538406,22514.67,270175.98,3,8344.63,192298.58,389405.52,706,337291.71,7.97,120,0.3706,1.2484,Female,Married,High School,Self-employed,Home Loan,0,0,1,1,3,4
23,0,28.73467314621132,41626.34,499516.13,4,17526.1,627653.54,715396.95,595,85605.57,12.87,240,0.421,0.1714,Female,Married,PhD,Government,Gold Loan,1,0,1,2,1,3
58,1,15.087112437359837,52987.01,635844.14,4,10003.12,1139728.38,1552870.72,396,217995.62,11.18,24,0.1888,0.3428,Male,Single,Post Graduate,Student,Business Loan,1,1,2,3,4,1
23,2,3.9720026272833597,37728.0,452735.98,1,251.08,584470.85,1969958.39,761,141536.76,13.57,84,0.0067,0.3126,Female,Married,Graduate,Government,Business Loan,0,0,1,0,1,1
50,0,8.738015170045033,38439.03,461268.32,3,4992.0,358658.43,1601363.72,386,744856.14,13.06,24,0.1299,1.6148,Male,Single,Post Graduate,Business,Agricultural Loan,1,1,2,3,0,0
21,0,18.803744526983156,26927.5,323130.0,4,6298.5,640586.38,1789876.27,376,477114.05,7.52,240,0.2339,1.4765,Female,Divorced,High School,Salaried,Vehicle Loan,1,0,0,1,2,6
50,1,0.35968435688194744,28020.41,336244.94,3,9723.24,148802.76,521439.46,782,304361.8,7.96,24,0.347,0.9052,Female,Married,Post Graduate,Self-employed,Vehicle Loan,0,0,1,3,3,6
52,1,29.04300979257813,22573.18,270878.17,1,4311.94,294238.89,1247258.76,445,485870.79,11.21,84,0.191,1.7937,Female,Divorced,Graduate,Government,Agricultural Loan,1,0,0,0,1,0
48,3,17.009304881694195,26604.59,319255.07,3,7130.67,514113.11,1247791.4,410,227578.08,10.63,180,0.268,0.7128,Male,Divorced,PhD,Business,Personal Loan,1,1,0,2,0,5
41,1,21.124175425713855,51886.06,622632.67,2,13600.98,52660.4,190486.17,596,572340.04,8.18,84,0.2621,0.9192,Male,Married,Post Graduate,Student,Vehicle Loan,1,1,1,3,4,6
33,1,14.96883324957047,55483.63,665803.61,2,4576.91,951377.58,2284951.8,725,415742.47,7.91,36,0.0825,0.6244,Male,Married,Post Graduate,Government,Home Loan,0,1,1,3,1,4
47,2,28.737726007223863,16889.96,202679.52,2,5261.64,120416.54,429990.78,633,2743418.44,10.95,60,0.3115,13.5357,Female,Single,Graduate,Salaried,Gold Loan,0,0,2,0,2,3
56,2,17.676631546249627,21208.09,254497.08,2,4657.85,103998.42,194521.86,822,1634440.47,7.34,48,0.2196,6.4222,Male,Married,Graduate,Salaried,Vehicle Loan,0,1,1,0,2,6
27,2,19.859510772116007,23712.58,284551.02,0,9578.92,173255.35,850919.16,882,938884.65,13.12,12,0.404,3.2995,Female,Single,High School,Self-employed,Personal Loan,0,0,2,1,3,5
42,0,25.825126903154565,34946.65,419359.8,0,12067.27,812047.53,1059487.41,837,558974.07,12.65,60,0.3453,1.3329,Male,Married,Graduate,Business,Business Loan,0,1,1,0,0,1
30,2,25.8466997117674,13228.23,158738.74,4,737.27,284598.86,859753.63,461,619263.31,12.5,60,0.0557,3.9011,Female,Married,PhD,Student,Gold Loan,1,0,1,2,4,3
59,2,0.8451404646534155,21432.33,257187.95,0,5237.62,126801.21,272012.15,729,1193870.83,7.11,120,0.2444,4.642,Male,Married,High School,Student,Vehicle Loan,0,1,1,1,4,6
35,4,8.499026320304147,15814.0,189768.04,3,5554.62,58379.22,198685.01,368,557107.72,7.33,120,0.3512,2.9357,Male,Married,Post Graduate,Business,Home Loan,1,1,1,3,0,4
35,2,7.389543972394858,46179.41,554152.91,3,2009.08,432955.5,1174706.96,432,585213.62,10.85,24,0.0435,1.0561,Female,Married,High School,Self-employed,Home Loan,1,0,1,1,3,4
24,0,0.19934689564226948,35674.63,428095.54,0,14136.02,521696.46,1161641.87,488,278958.11,13.96,48,0.3962,0.6516,Male,Single,Post Graduate,Salaried,Gold Loan,0,1,2,3,2,3
52,4,26.303476520768935,27514.58,330175.01,3,3054.18,576274.44,1152635.64,872,255287.66,9.4,12,0.111,0.7732,Male,Married,Graduate,Student,Personal Loan,0,1,1,0,4,5
43,0,9.514202091528107,19187.87,230254.45,4,4826.56,445543.76,770788.23,578,406043.13,9.41,60,0.2515,1.7635,Male,Single,High School,Business,Home Loan,1,1,2,1,0,4
26,0,10.408582083796423,27770.85,333250.18,1,13060.09,507554.67,2096970.89,729,54622.79,7.94,60,0.4703,0.1639,Female,Single,PhD,Self-employed,Education Loan,0,0,2,2,3,2
44,4,2.988671844688043,25878.94,310547.26,0,7392.76,382417.37,722309.83,841,432244.08,11.72,48,0.2857,1.3919,Female,Married,High School,Salaried,Education Loan,0,0,1,1,2,2
40,4,29.691638674480206,96838.5,1162062.01,2,20532.4,413852.56,1694355.76,460,364497.6,11.53,120,0.212,0.3137,Male,Married,PhD,Business,Vehicle Loan,0,1,1,2,0,6
57,4,24.787534050033102,66052.94,792635.28,3,224.41,178518.15,524870.95,752,893788.03,7.71,84,0.0034,1.1276,Male,Married,High School,Self-employed,Home Loan,0,1,1,1,3,4
40,4,17.15586939356122,23994.39,287932.65,3,1600.59,352924.29,454888.38,469,1178447.24,10.27,36,0.0667,4.0928,Female,Single,Graduate,Government,Education Loan,1,0,2,0,1,2
32,0,23.157910670733134,40099.42,481193.07,1,11602.04,537271.08,892821.35,356,3461264.68,11.67,24,0.2893,7.1931,Female,Divorced,Post Graduate,Business,Vehicle Loan,1,0,0,3,0,6
53,4,23.313393021706396,63992.76,767913.09,4,15800.61,1309293.51,5985590.52,539,703365.6,10.45,48,0.2469,0.9159,Female,Divorced,High School,Student,Vehicle Loan,1,0,0,1,4,6
48,1,19.701939076441835,23989.98,287879.75,3,4364.13,201994.05,689054.9,657,499629.16,11.72,240,0.1819,1.7355,Female,Single,Post Graduate,Business,Vehicle Loan,0,0,2,3,0,6
28,2,5.220335568562822,15517.65,186211.84,2,7163.07,29683.56,51570.22,500,281273.27,12.71,60,0.4616,1.5105,Female,Married,Post Graduate,Salaried,Personal Loan,1,0,1,3,2,5
21,2,21.60944575104789,12355.85,148270.2,1,2054.05,132767.19,506514.75,743,191156.39,11.8,12,0.1662,1.2892,Female,Married,Post Graduate,Business,Vehicle Loan,0,0,1,3,0,6
57,1,17.088522508658745,77913.94,934967.27,3,20925.77,1814708.59,7790629.24,601,919299.45,11.31,36,0.2686,0.9832,Male,Single,High School,Salaried,Personal Loan,0,1,2,1,2,5
42,0,21.722157224438693,32382.15,388585.78,2,9208.08,624917.91,1451442.21,405,432803.27,12.98,240,0.2844,1.1138,Female,Married,Post Graduate,Self-employed,Education Loan,1,0,1,3,3,2
26,0,16.30359641657367,43251.84,519022.12,3,11406.99,76848.15,247941.39,400,621525.99,13.3,120,0.2637,1.1975,Female,Single,High School,Government,Vehicle Loan,1,0,2,1,1,6
41,2,28.690111862062594,25731.15,308773.79,2,6144.41,543380.5,1181200.47,396,449034.82,9.72,36,0.2388,1.4543,Male,Married,PhD,Salaried,Education Loan,0,1,1,2,2,2
52,3,18.810762914832384,16970.99,203651.87,1,2860.15,201086.85,265484.28,328,458508.11,8.21,12,0.1685,2.2514,Male,Married,Post Graduate,Self-employed,Home Loan,1,1,1,3,3,4
55,1,17.210413274064486,18981.49,227777.86,4,8624.84,178229.82,463047.53,805,527221.01,12.73,48,0.4544,2.3146,Female,Single,PhD,Self-employed,Personal Loan,0,0,2,2,3,5
35,1,25.283646449554904,16242.38,194908.55,0,3661.06,145775.51,583937.05,737,620118.78,8.5,240,0.2254,3.1816,Male,Divorced,Post Graduate,Government,Agricultural Loan,0,1,0,3,1,0
25,2,11.377096656707334,60475.68,725708.21,0,15979.15,888286.07,2518043.28,678,939005.09,13.5,120,0.2642,1.2939,Female,Divorced,High School,Student,Agricultural Loan,0,0,0,1,4,0
26,4,9.473809955628337,88923.94,1067087.3,4,29188.3,1174132.75,3077491.21,372,165075.11,7.16,60,0.3282,0.1547,Male,Divorced,High School,Student,Education Loan,1,1,0,1,4,2
45,3,15.095065003347404,37136.16,445633.89,3,1256.24,597982.26,1473445.47,553,707055.67,13.45,84,0.0338,1.5866,Male,Married,PhD,Business,Vehicle Loan,1,1,1,2,0,6
60,0,17.534025342391086,14607.94,175295.29,1,5706.51,207341.51,587951.54,815,157863.83,11.12,12,0.3906,0.9006,Male,Divorced,PhD,Student,Education Loan,0,1,0,2,4,2
49,0,6.614463752397385,48920.44,587045.24,2,12536.04,210882.56,479318.3,849,775402.87,12.42,120,0.2563,1.3209,Male,Divorced,Graduate,Business,Vehicle Loan,0,1,0,0,0,6
27,0,20.468445403252886,77574.25,930890.98,1,25490.0,536536.72,1850373.91,319,571593.1,9.79,60,0.3286,0.614,Female,Divorced,Graduate,Salaried,Gold Loan,1,0,0,0,2,3
60,0,24.07124091439044,65055.76,780669.15,4,25111.92,1323473.62,1659985.21,834,416114.49,13.94,120,0.386,0.533,Male,Divorced,Graduate,Salaried,Business Loan,0,1,0,0,2,1
33,1,17.319594909246938,35686.27,428235.27,3,15596.67,580078.43,2453472.27,720,429332.53,8.59,60,0.437,1.0026,Male,Divorced,Post Graduate,Business,Personal Loan,0,1,0,3,0,5
58,1,15.688906861921577,31549.43,378593.11,3,6187.16,356925.41,604156.15,745,493625.38,8.85,60,0.1961,1.3038,Male,Divorced,PhD,Government,Home Loan,0,1,0,2,1,4
38,4,8.839266871331432,35514.64,426175.65,4,14408.82,184670.18,652583.59,435,1058948.55,7.36,36,0.4057,2.4848,Female,Single,Graduate,Government,Education Loan,1,0,2,0,1,2
22,1,27.287490714485,75746.64,908959.71,1,9803.01,89145.76,249566.23,804,986542.44,13.58,60,0.1294,1.0854,Male,Divorced,PhD,Student,Agricultural Loan,0,1,0,2,4,0
28,4,22.6349919748471,57309.36,687712.33,0,18921.71,468412.92,1917670.4,600,898354.02,10.19,180,0.3302,1.3063,Female,Married,Graduate,Salaried,Business Loan,0,0,1,0,2,1
31,4,14.40860603658318,28811.96,345743.5,1,1479.6,65157.67,280475.09,332,150674.66,11.72,180,0.0514,0.4358,Female,Single,PhD,Salaried,Education Loan,0,0,2,2,2,2
53,0,19.773207414455783,28380.31,340563.71,3,284.24,343189.88,623507.89,577,701493.49,11.81,24,0.01,2.0598,Male,Married,PhD,Government,Gold Loan,1,1,1,2,1,3
58,0,10.106381004250762,27200.29,326403.5,3,1302.39,541324.79,2007620.23,432,64977.01,13.12,12,0.0479,0.1991,Male,Divorced,Graduate,Self-employed,Vehicle Loan,1,1,0,0,3,6
47,1,1.794522754136697,19172.27,230067.28,4,3061.64,145022.32,255185.63,826,80454.02,11.65,24,0.1597,0.3497,Female,Divorced,Post Graduate,Government,Home Loan,0,0,0,3,1,4
40,1,6.117828414565921,81724.0,980687.95,1,1270.59,1675206.71,2506097.59,425,1087236.55,10.93,120,0.0155,1.1086,Female,Divorced,Graduate,Government,Vehicle Loan,1,0,0,0,1,6
32,4,2.3846439015269216,22636.2,271634.42,0,7135.96,389455.42,1838690.87,644,139031.58,11.97,36,0.3152,0.5118,Male,Married,PhD,Self-employed,Vehicle Loan,0,1,1,2,3,6
63,2,15.245270447962127,48735.63,584827.55,1,7713.5,189144.61,313517.84,316,383348.99,12.26,180,0.1583,0.6555,Female,Divorced,High School,Student,Education Loan,0,0,0,1,4,2
51,0,18.661908929304015,24419.65,293035.8,3,8991.02,386439.09,739075.48,861,1360650.11,8.3,48,0.3682,4.6433,Male,Divorced,Post Graduate,Business,Education Loan,0,1,0,3,0,2
47,3,11.413388767893906,27273.36,327280.32,1,626.13,122420.17,186237.32,677,705748.25,7.77,180,0.023,2.1564,Male,Divorced,Post Graduate,Student,Education Loan,0,1,0,3,4,2
52,2,15.90462690085767,33917.0,407003.96,3,3674.93,544713.45,1569410.71,359,594811.7,7.52,24,0.1084,1.4614,Male,Divorced,High School,Self-employed,Business Loan,1,1,0,1,3,1
30,0,2.5630468194890597,50369.72,604436.62,3,10275.51,215704.95,1009160.37,766,423565.44,9.62,60,0.204,0.7008,Female,Divorced,Graduate,Self-employed,Personal Loan,0,0,0,0,3,5
23,0,23.098752686546366,31084.53,373014.41,2,5947.27,311708.29,640941.74,690,489291.41,10.49,84,0.1913,1.3117,Male,Divorced,PhD,Student,Personal Loan,0,1,0,2,4,5
47,1,0.9834614232188621,18333.35,220000.16,0,1200.82,257247.44,814807.72,486,268298.33,11.31,12,0.0655,1.2195,Male,Single,Graduate,Business,Education Loan,1,1,2,0,0,2
55,3,19.032767506974153,36733.66,440803.93,4,18259.14,79293.5,209797.51,797,301442.43,13.71,12,0.4971,0.6838,Male,Divorced,PhD,Student,Vehicle Loan,0,1,0,2,4,6
51,3,13.000396250601419,22925.31,275103.75,0,3260.43,103762.07,243222.2,899,474098.69,9.32,240,0.1422,1.7233,Male,Single,High School,Salaried,Home Loan,0,1,2,1,2,4
35,0,5.514112393435591,91702.32,1100427.87,1,33060.16,767493.69,2523988.01,660,532812.13,12.33,60,0.3605,0.4842,Male,Divorced,PhD,Salaried,Home Loan,0,1,0,2,2,4
36,4,15.691676121715306,31071.1,372853.16,2,3418.24,361461.31,1169533.97,748,389931.76,10.72,48,0.11,1.0458,Male,Single,PhD,Salaried,Vehicle Loan,0,1,2,2,2,6
33,3,23.42844686902583,24323.99,291887.88,3,10676.42,504606.23,1229960.74,480,73934.56,8.54,12,0.4389,0.2533,Male,Married,Graduate,Business,Business Loan,1,1,1,0,0,1
55,2,12.405672440120298,118762.44,1425149.29,0,23025.56,630305.65,2774765.05,429,1547110.44,11.31,36,0.1939,1.0856,Male,Married,PhD,Business,Agricultural Loan,1,1,1,2,0,0
31,4,11.031270768124037,56575.64,678907.71,3,25484.57,508718.66,616917.24,448,936429.24,13.77,48,0.4505,1.3793,Female,Single,Graduate,Self-employed,Gold Loan,1,0,2,0,3,3
41,1,4.273811590666284,21203.8,254445.56,3,3624.1,253233.84,339574.82,771,375780.45,7.87,60,0.1709,1.4769,Female,Divorced,Graduate,Government,Vehicle Loan,0,0,0,0,1,6
31,0,17.83727956885528,22594.27,271131.23,2,97.65,176300.97,875003.78,799,960051.78,10.55,60,0.0043,3.5409,Female,Married,Post Graduate,Business,Home Loan,0,0,1,3,0,4
50,0,24.840411419657734,48267.31,579207.71,0,12477.59,742940.03,2964874.29,654,332095.88,7.36,180,0.2585,0.5734,Male,Married,High School,Government,Gold Loan,0,1,1,1,1,3
55,2,16.84024650839724,37275.28,447303.42,2,9780.81,257268.65,1084571.46,510,570364.91,9.25,36,0.2624,1.2751,Female,Divorced,Graduate,Salaried,Business Loan,0,0,0,0,2,1
42,2,4.9526268660798625,61951.39,743416.68,3,3711.95,1162459.58,3964922.14,895,94980.7,11.34,120,0.0599,0.1278,Male,Married,High School,Salaried,Business Loan,0,1,1,1,2,1
58,1,19.836834906844476,24401.36,292816.34,0,2866.72,307909.66,825025.99,329,543283.73,12.89,84,0.1175,1.8554,Female,Single,Post Graduate,Government,Gold Loan,1,0,2,3,1,3
51,1,0.904252941251058,55307.59,663691.11,3,21666.63,165093.85,580619.78,876,353249.31,12.11,84,0.3917,0.5322,Female,Divorced,Graduate,Student,Home Loan,0,0,0,0,4,4
34,3,25.141618449857948,10000.0,120000.0,3,183.78,154209.75,211319.6,323,526730.83,10.24,240,0.0184,4.3894,Male,Single,High School,Self-employed,Gold Loan,1,1,2,1,3,3
44,4,27.644855505903763,33101.53,397218.4,0,8102.04,466486.69,1880443.6,521,1737418.05,13.36,120,0.2448,4.374,Female,Single,Post Graduate,Self-employed,Business Loan,0,0,2,3,3,1
52,0,17.911094695775237,25076.65,300919.83,4,6650.43,220367.08,697014.95,888,436057.92,9.12,120,0.2652,1.4491,Female,Divorced,Post Graduate,Student,Personal Loan,0,0,0,3,4,5
56,3,26.453400023871133,27638.69,331664.33,2,9517.55,34731.14,167644.68,879,306811.27,12.28,12,0.3444,0.9251,Male,Married,PhD,Government,Education Loan,0,1,1,2,1,2
52,1,2.535167372929077,34141.71,409700.57,1,639.41,191744.49,680673.97,700,309549.8,10.32,12,0.0187,0.7556,Female,Single,PhD,Government,Business Loan,0,0,2,2,1,1
35,2,6.850334824063204,71905.08,862860.95,3,21055.47,742874.32,1193628.29,811,142498.53,13.29,240,0.2928,0.1651,Female,Married,High School,Business,Business Loan,0,0,1,1,0,1
63,3,9.517819109743375,18170.89,218050.66,2,28.15,101721.05,296028.64,387,611333.11,12.58,240,0.0015,2.8036,Male,Single,Graduate,Salaried,Gold Loan,1,1,2,0,2,3
55,2,23.19500121992626,10000.0,120000.0,2,1325.89,142822.96,175856.34,764,678435.24,13.31,36,0.1326,5.6536,Female,Divorced,PhD,Salaried,Gold Loan,0,0,0,2,2,3
23,4,14.527195351023277,19480.47,233765.68,0,4867.04,338638.27,1348362.17,349,466183.11,8.5,180,0.2498,1.9942,Male,Divorced,Graduate,Government,Personal Loan,1,1,0,0,1,5
36,2,10.450423857214865,67067.95,804815.4,0,30558.89,1387528.98,4172752.1,402,923499.72,11.68,240,0.4556,1.1475,Female,Divorced,PhD,Business,Personal Loan,1,0,0,2,0,5
25,0,4.742090974804917,13534.61,162415.29,0,856.67,214937.69,532747.46,667,930545.19,12.17,12,0.0633,5.7294,Female,Married,PhD,Business,Vehicle Loan,0,0,1,2,0,6
41,4,24.31928982970295,25766.52,309198.29,2,2181.0,434094.1,2115860.38,791,467833.17,12.2,36,0.0846,1.5131,Female,Single,High School,Self-employed,Agricultural Loan,0,0,2,1,3,0
30,2,0.615702617066104,60098.88,721186.52,0,20110.59,901132.34,4291547.33,857,706724.81,10.53,84,0.3346,0.9799,Male,Divorced,PhD,Self-employed,Home Loan,0,1,0,2,3,4
39,3,10.118113966343325,35064.44,420773.32,1,6572.16,829841.39,3992639.13,567,2515909.03,7.08,48,0.1874,5.9793,Male,Single,Post Graduate,Government,Vehicle Loan,1,1,2,3,1,6
45,0,7.283268159119447,71483.65,857803.8,2,22282.22,500600.94,943072.58,696,229201.52,8.83,180,0.3117,0.2672,Female,Single,PhD,Self-employed,Business Loan,0,0,2,2,3,1
24,0,3.870310397999117,10711.39,128536.65,0,5342.06,76307.39,298688.35,619,821207.93,9.26,240,0.4987,6.3889,Female,Divorced,PhD,Business,Home Loan,1,0,0,2,0,4
49,1,5.161244930821283,29942.51,359310.14,3,14774.71,116945.68,559179.12,819,474235.59,12.96,120,0.4934,1.3199,Male,Single,High School,Student,Agricultural Loan,0,1,2,1,4,0
39,1,14.813911684082822,81008.25,972099.02,2,14326.86,985930.33,3237283.52,748,1021310.59,12.89,12,0.1769,1.0506,Female,Single,High School,Salaried,Personal Loan,0,0,2,1,2,5
63,3,12.781694843276641,18469.41,221632.89,4,4653.6,59318.55,110133.28,775,234499.56,7.73,24,0.252,1.0581,Male,Divorced,Post Graduate,Government,Education Loan,0,1,0,3,1,2
22,1,15.551076090448085,67567.74,810812.86,4,30563.93,487391.21,2081769.65,889,519292.71,13.65,12,0.4523,0.6405,Male,Single,High School,Self-employed,Home Loan,0,1,2,1,3,4
30,2,21.828611106820784,31526.56,378318.77,2,1452.86,381523.8,1724362.82,539,256868.59,8.28,240,0.0461,0.679,Male,Divorced,PhD,Self-employed,Home Loan,0,1,0,2,3,4
63,1,26.769862910645585,47121.17,565454.04,2,10656.54,1084950.77,4136853.87,557,107625.2,9.9,48,0.2262,0.1903,Female,Married,Post Graduate,Business,Personal Loan,0,0,1,3,0,5
45,0,3.5538621584284713,77558.99,930707.93,4,14642.26,1796863.43,3906761.14,689,1360700.41,8.51,180,0.1888,1.462,Male,Single,PhD,Self-employed,Gold Loan,0,1,2,2,3,3
40,3,2.480335747450755,46999.94,563999.33,3,6929.74,850982.18,1500090.62,642,312521.7,13.02,60,0.1474,0.5541,Male,Divorced,PhD,Salaried,Vehicle Loan,0,1,0,2,2,6
39,2,9.610639650139627,25469.84,305638.07,3,12661.11,253495.04,886492.23,686,225486.02,12.25,60,0.4971,0.7378,Female,Married,Post Graduate,Government,Education Loan,0,0,1,3,1,2
43,0,16.389034512409772,50880.63,610567.6,3,18661.73,1063339.57,3116863.18,693,278865.16,9.47,60,0.3668,0.4567,Male,Single,High School,Self-employed,Business Loan,0,1,2,1,3,1
44,0,2.9966205115775537,24414.2,292970.37,1,4745.47,516005.86,1896389.08,569,1904159.87,11.77,60,0.1944,6.4995,Female,Divorced,High School,Student,Agricultural Loan,1,0,0,1,4,0
31,4,21.479153527233546,42788.31,513459.67,1,17736.22,938541.79,1357881.01,448,1262269.93,8.29,36,0.4145,2.4584,Female,Single,PhD,Student,Home Loan,1,0,2,2,4,4
54,1,16.682826537966655,17135.27,205623.25,3,4195.28,269376.33,415823.9,679,371551.12,9.68,84,0.2448,1.807,Female,Married,High School,Government,Gold Loan,0,0,1,1,1,3
48,2,22.453839137342968,36955.02,443460.25,4,16127.62,208471.93,511081.08,327,881252.39,9.64,12,0.4364,1.9872,Female,Single,Graduate,Student,Personal Loan,1,0,2,0,4,5
25,3,10.737414072867956,74130.02,889560.23,1,9873.37,229421.87,466882.94,448,187154.74,8.67,180,0.1332,0.2104,Female,Divorced,Post Graduate,Student,Home Loan,1,0,0,3,4,4
25,3,12.032897047725537,30355.66,364267.88,0,3393.77,669033.72,2326467.42,719,672551.77,13.13,48,0.1118,1.8463,Female,Single,Post Graduate,Self-employed,Gold Loan,0,0,2,3,3,3
41,3,24.227146969780797,69997.46,839969.54,1,8654.72,159423.45,393801.78,579,313498.11,11.75,84,0.1236,0.3732,Male,Single,PhD,Student,Business Loan,0,1,2,2,4,1
32,4,8.010283695868248,232363.38,2788360.56,4,62561.58,1813705.71,6775792.59,481,627110.82,8.96,24,0.2692,0.2249,Female,Single,PhD,Self-employed,Vehicle Loan,1,0,2,2,3,6
24,2,11.442507836032657,35690.21,428282.48,4,5198.52,435424.83,1774440.48,465,147410.77,8.69,24,0.1457,0.3442,Female,Married,Post Graduate,Salaried,Personal Loan,1,0,1,3,2,5
